Contrato;Estado;Descrição;Tipo de contrato;Tipo de procedimento;Data de publicação;Data de celebração;Data de fecho;Prazo de execução;Local de execução (País, Distrito, Concelho);Preço contratual;Preço total efetivo;Entidade adjudicante;Entidade adjudicante (NIF);Entidade adjudicante (ID);Entidade adjudicatária;Entidade adjudicatária (NIF);Entidade adjudicatária (ID);Convidados (ID|NIF|Descrição);Concorrentes (ID|NIF|Descrição);Anúncio (ID);Fundamentação;Fundamentação da necessidade de recurso ao ajuste direto;Procedimento centralizado;CPV;Objeto do contrato;Incrementos superiores a 15%;Causas das alterações do prazo;Causas das alterações do preço;Documentos (IDs);Observações
467;;Fornecimento de gasóleo;Outros Tipos (Não Preenchido);Ajuste directo;10/09/2008;28/08/2008;22/01/2009;108 dias;Portugal, Aveiro, Murtosa;25.000,00 €;15.770,09 €;Câmara Municipal da Murtosa;506791238;308;Cooperativa Agrícola de Bunheiro Murtosa CRL;501103490;564;;;;Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos;Não aplicável;;09134100-8, Gasóleo;Fornecimento de gasóleo;;;A empresa entrou em processo de insolvência;;
469;;Aquisição de hardware;;Ajuste directo;10/09/2008;;;2 dias;;76,69 €;;Câmara Municipal de Loulé;502098139;283;Visual Forma, Lda.;503536717;321;;;;Alínea e) do nº 1 do artigo 26º do CCP;Não aplicável;;;Aquisição de hardware;;;;;
470;;Aquisição de Bens e Serviços para Expansão da Rede Informática do Complexo Escolar de Óbidos;;Ajuste directo;10/09/2008;;;21 dias;;63.966,36 €;;Câmara Municipal de Óbidos;506802698;565;ATM – Informática Soluções e Sistemas, S.A.;504062859;566;;;;Alinea a) do nº 1 do Artº 20º;Não aplicável;;;Aquisição de Bens e Serviços para Expansão da Rede Informática do Complexo Escolar de Óbidos;;;;;
471;;CONTRATOS DE MANUTENÇÃO SISTEMAS DE SEGURANÇA INSTALADOS NOS EQUIPAMENTOS MUNICIPAIS;;Ajuste directo;08/09/2008;;;365 dias;;56.798,78 €;;Câmara Municipal de Vila Nova de Gaia;505335018;259;GRUPO 8 – VIGILÂNCIA PREV. ELECTRÓNICA, LDA;500131210;568;;;;e) do art. 24.º do Decreto-lei n.º 18/2008;Não aplicável;;;CONTRATOS DE MANUTENÇÃO SISTEMAS DE SEGURANÇA INSTALADOS NOS EQUIPAMENTOS MUNICIPAIS;;;;;
472;;Fornecimento de Seguro Multirriscos e de Recheio para o Canil Intermunicipal da AMTSM (CIAMTSM);;Ajuste directo;10/09/2008;;;364 dias;;944,48 €;;Associação de Municípios das Terras de Santa Maria;501651888;569;Global – Companhia de Seguros, S.A.;502038411;570;;;;Não Preenchido;Não aplicável;;;Fornecimento de Seguro Multirriscos e de Recheio para o Canil Intermunicipal da AMTSM (CIAMTSM);;;;;
473;;Fechadura Completa para Cabina;;Ajuste directo;11/09/2008;;;8 dias;;396,84 €;;Arsenal do Alfeite;600000125;299;ALMOVI – Máquinas e Equipamentos, Lda.;501561811;571;;;;Alínea e) do nº 1 do Art.º 24º do DL 18/2008, de 29 de Janeiro;Não aplicável;;;Fechadura Completa para Cabina;;;;;
474;;Guia de Teflon para fio de 1,2mm em Alumínio;;Ajuste directo;11/09/2008;;;3 dias;;226,32 €;;Arsenal do Alfeite;600000125;299;ESAB – Comércio e Ind. de Soldadura, Lda.;500600724;572;;;;Alínea e) do nº 1 do Art.º 24º do DL 18/2008, de 29 de Janeiro;Não aplicável;;;Guia de Teflon para fio de 1,2mm em Alumínio;;;;;
475;;Digital Dual Led Dual Counter;;Ajuste directo;11/09/2008;;;2 dias;;127,79 €;;Arsenal do Alfeite;600000125;299;RS AMIDATA S.A.;78913993;484;;;;Alínea e) do nº 1 do Art.º 24º do DL 18/2008, de 29 de Janeiro;Não aplicável;;;Digital Dual Led Dual Counter;;;;;
476;;Assistência Técnica de Grupo Gerador de Emergência;;Ajuste directo;11/09/2008;;;1 dias;;406,91 €;;Arsenal do Alfeite;600000125;299;TURBOMAR – Comércio e Técnica Máquinas, Lda.;500290946;573;;;;Alínea e) do nº 1 do Art.º 24º do DL 18/2008, de 29 de Janeiro;Não aplicável;;;Assistência Técnica de Grupo Gerador de Emergência;;;;;
477;;Aquisição de Grelhagem de Ensombramento – zona de estadia Alhandra;;Ajuste directo;11/09/2008;;;18 dias;;7.660,00 €;;Câmara Municipal de Vila Franca de Xira;506614913;110;M. Soares Gonçalves Lda.;501196919;574;;;;Não Preenchido;Não aplicável;;;Aquisição de Grelhagem de Ensombramento – zona de estadia Alhandra;;;;;
478;;Remodelação do Armazém nº 79 no Porto de Pesca de Pedrouços - Pavimentação;;Ajuste directo;10/09/2008;;;5 dias;;3.210,76 €;;Docapesca Portos e Lotas S.A.;500086826;420;Tecnag Construções Lda;502242892;576;;;;Não Preenchido;Não aplicável;;;Remodelação do Armazém nº 79 no Porto de Pesca de Pedrouços - Pavimentação;;;;;
479;;Alojamento;;Ajuste directo;11/09/2008;;;2 dias;;736,67 €;;Câmara Municipal de Loulé;502098139;283;Viagens Abreu, S.A..;500297177;328;;;;Alínea e) do nº 1 do artigo 26º do CCP;Não aplicável;;;Alojamento;;;;;
480;;Viagem ao Luxemburgo;;Ajuste directo;11/09/2008;;;5 dias;;479,25 €;;Arsenal do Alfeite;600000125;299;STAR – Viagens e Turismo;500886113;121;;;;Alínea h) do nº 1 do Art.º 27º do DL 18/2008, de 29 de Janeiro;Não aplicável;;;Viagem ao Luxemburgo;;;;;
481;;Viagem a Hamburgo;;Ajuste directo;11/09/2008;;;4 dias;;753,88 €;;Arsenal do Alfeite;600000125;299;STAR – Viagens e Turismo;500886113;121;;;;Alínea h) do nº 1 do Art.º 27º do DL 18/2008, de 29 de Janeiro;Não aplicável;;;Viagem a Hamburgo;;;;;
482;;Aquisição de serviços de aluguer de palcos, gerador e camarim para concertos diversos a realizar em Santa Cruz.;;Ajuste directo;11/09/2008;;;15 dias;;6.700,00 €;;Câmara Municipal de Torres Vedras;502173653;579;Sobe ao Palco – Organização de Eventos, Lda;508467977;580;;;;Não Preenchido;Não aplicável;;;Aquisição de serviços de aluguer de palcos, gerador e camarim para concertos diversos a realizar em Santa Cruz.;;;;;
483;;Cedência de sala de aula para o curso de Pescador a realizar em Cascais.;;Ajuste directo;11/09/2008;;;50 dias;;1.125,00 €;;Centro Formação Profissional das Pescas e do Mar (FOR-MAR);508590582;19;Sociedade Musical de Cascais;500260621;581;;;;Não Preenchido;Não aplicável;;;Cedência de sala de aula para o curso de Pescador a realizar em Cascais.;;;;;
484;;Fornecimento de Gás Propano a Granel para diversas instalações do Município de Mafra.Complexo Escolar da Ericeira, Complexo Escolar da Fonte Boa da Brincosa, Complexo Escolar da Igreja Nova, Complexo Escolar da Azueira, Complexo Escolar dos Salgados, E.B. 1 da Encarnação, Complexo Escolar de Santo Estêvão das Galés, Complexo Escolar da Lagoa – Santo Isidoro, Complexo Escolar da Enxara do Bispo, Jardim de Infância da Charneca.;;Ajuste directo;11/09/2008;;;1825 dias;;435.248,00 €;;Câmara Municipal de Mafra;502177080;582;Petróleos de Portugal – Petrogal, S.A.;500697370;583;;;;Alínea h) do n.º 1 do Art.º 27.º do CCP;Não aplicável;;;Fornecimento de Gás Propano a Granel para diversas instalações do Município de Mafra.Complexo Escolar da Ericeira, Complexo Escolar da Fonte Boa da Brincosa, Complexo Escolar da Igreja Nova, Complexo Escolar da Azueira, Complexo Escolar dos Salgados, E.B. 1 da Encarnação, Complexo Escolar de Santo Estêvão das Galés, Complexo Escolar da Lagoa – Santo Isidoro, Complexo Escolar da Enxara do Bispo, Jardim de Infância da Charneca.;;;;;
485;;Aquisição de serviços de viagem e refeições com o passeio anual dos Idosos.;;Ajuste directo;11/09/2008;;;2 dias;;44.748,00 €;;Câmara Municipal da Praia da Vitória;512044023;200;Turangra;512034095;201;;;;Não Preenchido;Não aplicável;;;Aquisição de serviços de viagem e refeições com o passeio anual dos Idosos.;;;;;
486;;Aquisição de serviços de renovação contrato de manutenção.;;Ajuste directo;11/09/2008;;;730 dias;;6.755,87 €;;Câmara Municipal da Praia da Vitória;512044023;200;Intergraph Portugal;502679468;40;;;;Não Preenchido;Não aplicável;;;Aquisição de serviços de renovação contrato de manutenção.;;;;;
487;;Aquisição de 30 computadores.;;Ajuste directo;11/09/2008;;;15 dias;;27.515,84 €;;Câmara Municipal da Praia da Vitória;512044023;200;Susiarte;512043434;584;;;;Não Preenchido;Não aplicável;;;Aquisição de 30 computadores.;;;;;
488;;Programa de generalização do ensino de inglês – aquisição de livros escolares;Aquisição de bens móveis;Ajuste directo;11/09/2008;11/09/2008;18/12/2008;5 dias;Portugal, Vila Real, Chaves;8.672,28 €;8.672,28 €;Câmara Municipal de Chaves;501205551;261;Porto Editora, Lda.;500221103;585;;;;Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos;Não aplicável;;22111000-1, Livros escolares;Programa de generalização do ensino de inglês – aquisição de livros escolares;;;;;
490;;Transporte e Fornecimento de Refeições a Quente a Estabelecimentos de Ensino Básico – 1.º Ciclo e Rede Pré – Escolar da Rede Pública.;Aquisição de serviços;Ajuste directo;11/09/2008;09/09/2008;05/11/2008;51 dias;Portugal, Lisboa, Alenquer;112.995,28 €;45.522,96 €;Câmara Municipal de Alenquer;501305734;539;ITAU – Instituto Técnico de Alimentação Humana, S.A.;500142858;587;;;;Artigo 24.º, n.º 1, alínea c) do Código dos Contratos Públicos;Não aplicável;;55524000-9, Serviços de fornecimento de refeições (catering) a escolas;Transporte e Fornecimento de Refeições a Quente a Estabelecimentos de Ensino Básico – 1.º Ciclo e Rede Pré – Escolar da Rede Pública.;;;O preço total efectivo é inferior ao preço contratual inicial dado que o número de refeições efectivamente fornecido foi inferior ao inicialmente estipulado.;;
492;;Remodelação de instalações (sala de bastidor, gabinete de atendimento e gabinete de Direcção);;Ajuste directo;11/09/2008;;;15 dias;;7.997,50 €;;Centro de Formação Profissional de Évora;501442600;112;Messias & Irmãos Lda.;502403861;589;;;;Não Preenchido;Não aplicável;;;Remodelação de instalações (sala de bastidor, gabinete de atendimento e gabinete de Direcção);;;;;
493;;Execução de ramal de ligação em baixa tensão para a Passagem Superior - POLIS - Caminho Pedonal Ribeirinho - 2ª Fase;;Ajuste directo;11/09/2008;;;20 dias;;8.448,79 €;;Câmara Municipal de Vila Franca de Xira;506614913;110;EDP Distribuição Energia, S.A.;504394029;192;;;;Alínea e) do nº1 artigo 24º do CCP (Código Contratos Públicos) do DL 18/2008 de 29/01;Não aplicável;;;Execução de ramal de ligação em baixa tensão para a Passagem Superior - POLIS - Caminho Pedonal Ribeirinho - 2ª Fase;;;;;
494;;Indicador ângulo de Leme OLIB;;Ajuste directo;11/09/2008;;;5 dias;;94,42 €;;Arsenal do Alfeite;600000125;299;KRAUTLI Portugal-Equip. Veículos, Lda.;502271450;591;;;;Alínea e) do nº 1 do Art. 24º do DL 18/2008, de 29 de Janeiro;Não aplicável;;;Indicador ângulo de Leme OLIB;;;;;
495;;Aquisição de serviço – Alojamento p/Outubro (dias 8 e 9) – Miguel Horta;;Ajuste directo;11/09/2008;;;2 dias;;70,50 €;;Câmara Municipal de Albufeira;503539473;120;Viagens Abreu, S.A.;500297177;328;;;;"Alinea h) do nº 1 do artº 27 do DL 18/2008, de 29 de Janeiro
Agencia Nacional Compras Publicas EPE Nº. 412175";Não aplicável;;;Aquisição de serviço – Alojamento p/Outubro (dias 8 e 9) – Miguel Horta;;;;;
496;;Aquisição de serviços – Alojamento Grupo Teatro “Pimteatro” (15 a 18 Dez.2008);;Ajuste directo;11/09/2008;;;4 dias;;474,50 €;;Câmara Municipal de Albufeira;503539473;120;Viagens Abreu, S.A.;500297177;328;;;;"Alinea h) do nº 1 do artº 27 do DL 18/2008, de 29 de Janeiro
Agência  Nacional de Compras Públicas  EPE nº 412175";Não aplicável;;;Aquisição de serviços – Alojamento Grupo Teatro “Pimteatro” (15 a 18 Dez.2008);;;;;
497;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 5;;Ajuste directo;11/09/2008;;19/06/2009;174 dias;;16.008,00 €;16.008,00 €;Câmara Municipal de S. Pedro do Sul;506785815;593;Maria Cidália Ribeiro da Silva Gomes;163411786;594;;;;Não Preenchido;Não aplicável;;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 5;;;;;
498;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 1;;Ajuste directo;11/09/2008;;19/06/2009;174 dias;;17.748,00 €;17.748,00 €;Câmara Municipal de S. Pedro do Sul;506785815;593;Adriano da Cruz Gomes;115128670;595;;;;Não Preenchido;Não aplicável;;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 1;;;;;
499;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 2;;Ajuste directo;11/09/2008;;19/06/2009;174 dias;;13.050,00 €;13.050,00 €;Câmara Municipal de S. Pedro do Sul;506785815;593;Joaquim Tavares da Silva;145038831;596;;;;Não Preenchido;Não aplicável;;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 2;;;;;
500;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 3;;Ajuste directo;11/09/2008;;19/06/2009;174 dias;;42.978,00 €;42.978,00 €;Câmara Municipal de S. Pedro do Sul;506785815;593;OVNITUR – VIAGENS E TURISMO, LDA;501812466;597;;;;Não Preenchido;Não aplicável;;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 3;;;;;
501;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 4;;Ajuste directo;11/09/2008;;19/06/2009;174 dias;;39.498,00 €;39.498,00 €;Câmara Municipal de S. Pedro do Sul;506785815;593;OVNITUR – VIAGENS E TURISMO, LDA;501812466;597;;;;Não Preenchido;Não aplicável;;;Prestação do Serviço de Transportes Escolares para o ano lectivo de 2008/2009 – Circuito Especial Nº 4;;;;;
502;;Prestação de serviços de alimentação;;Ajuste directo;11/09/2008;;;2 dias;;47.846,40 €;;Câmara Municipal do Peso da Régua;506829260;451;Quinta das Flores, Hotelaria e Turismo, Lda;501061479;599;;;;Não Preenchido;Não aplicável;;;Prestação de serviços de alimentação;;;;;
503;;Empreitada de construção do Centro de Recursos de Acção Social e Educação;Empreitadas de obras públicas;Ajuste directo;10/09/2008;09/09/2008;15/06/2009;120 dias;Portugal, Lisboa, Sobral de Monte Agraço;56.748,15 €;56.748,15 €;Câmara Municipal de Sobral de Monte Agraço;505410850;438;Construções António Duarte, Lda.;501282564;600;;;;Artigo 19.º, alínea a) do Código dos Contratos Públicos;Não aplicável;;45200000-9, Obras de construção total ou parcial e de engenharia civil;Empreitada de construção do Centro de Recursos de Acção Social e Educação;;;;;
505;;Aluguer do Centro de Congressos do Estoril para festa M80;;Ajuste directo;11/09/2008;;;2 dias;;26.250,00 €;;Câmara Municipal de Cascais;505187531;88;Desenvolvimento Turístico da Costa do Estoril, E.M.;503589780;602;;;;Alínea e) do nº 1 do artigo 24º do Código dos Contratos Públicos;Não aplicável;;;Aluguer do Centro de Congressos do Estoril para festa M80;;;;;
506;;Prestação de serviços de aluguer de equipamento de luz e som para a II Feira do Desporto e das colectividades da Maia .;;Ajuste directo;11/09/2008;;;9 dias;;10.300,00 €;;Câmara Municipal da Maia;505387131;175;Mega Ensaio- Produção de Audiovisuais, Lda;508250960;603;;;;Alínea e) do n.º 1 do artigo 24.º do Código dos Contratos Públicos;Não aplicável;;;Prestação de serviços de aluguer de equipamento de luz e som para a II Feira do Desporto e das colectividades da Maia .;;;;;
507;;Aluguer da piscina para ministrar formação em natação - Acção de Pescador.;;Ajuste directo;11/09/2008;;;9 dias;;475,20 €;;Centro Formação Profissional das Pescas e do Mar (FOR-MAR);508590582;19;Ginásio Clube Figueirense;500127166;604;;;;Não Preenchido;Não aplicável;;;Aluguer da piscina para ministrar formação em natação - Acção de Pescador.;;;;;
508;;Aquisição de ampola para o equipamento de Raio-X;;Ajuste directo;11/09/2008;;;1 dias;Portugal, Região Autónoma dos Açores, São Roque do Pico;23.175,00 €;;Unidade de Saúde da Ilha do Pico;512084726;605;Siemens, SA;500247480;98;;;;Alínea e) n.º 1 do art.º 24.º do CCP (Decreto-Lei ;Não aplicável;;;Aquisição de ampola para o equipamento de Raio-X;;;;;
509;;AQUISIÇÃO DE ARTIGOS PUBLICITÁRIOS;;Ajuste directo;11/09/2008;;;10 dias;;7.999,32 €;;Câmara Municipal de Terras do Bouro;506907619;401;MBA – MARKETING & BRINDES, LDA;502640421;607;;;;Não Preenchido;Não aplicável;;;AQUISIÇÃO DE ARTIGOS PUBLICITÁRIOS;;;;;
510;;Parque Termal de Monção – Fornecimento de tela anti-ervas e casca de pinheiro;;Ajuste directo;11/09/2008;;;20 dias;;10.044,00 €;;Câmara Municipal de Monção;501937471;608;Jardix, Manutenção Ambiental de Jardins, Lda;502933747;609;;;;Alínea a) do nº 1 do artigo 20º do Decreto-Lei nº 18/2008, de 29 de Janeiro;Não aplicável;;;Parque Termal de Monção – Fornecimento de tela anti-ervas e casca de pinheiro;;;;;
511;;Aquisição de Mobiliário Escolar;Aquisição de bens móveis;Ajuste directo;11/09/2008;11/09/2008;12/10/2008;15 dias;Portugal, Faro, Olhão;9.626,00 €;9.626,00 €;Câmara Municipal de Olhão;506321894;610;Mobapec, Mobiliário Escolar, Lda.;501155015;611;;;;Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos;Não aplicável;;39160000-1, Mobiliário escolar;Aquisição de Mobiliário Escolar;;;;;
513;;Serviços de animação para inauguração da Nova Centralidade de Guifões;;Ajuste directo;11/09/2008;;;2 dias;;6.400,00 €;;Matosinhos Sport,E.M.;506197174;613;Adereço;506750221;614;;;;Não Preenchido;Não aplicável;;;Serviços de animação para inauguração da Nova Centralidade de Guifões;;;;;
514;;Fornecimento de gás a granel;;Ajuste directo;12/09/2008;;;365 dias;;736,66 €;;Câmara Municipal de Loulé;502098139;283;BP Portugal – Comércio de Combustíveis e Lubrificantes, S.A.;500194670;125;;;;Alínea e) do nº 1 do artigo 26º do CCP;Não aplicável;;;Fornecimento de gás a granel;;;;;
515;;Congelador Vertical -86º;;Ajuste directo;12/09/2008;;31/12/2010;30 dias;;8.375,00 €;8.375,00 €;Centro de Neurociências e Biologia Celular;502510439;616;Alfagene;503387398;617;;;;Não Preenchido;Não aplicável;;;Congelador Vertical -86º;;n/a;n/a;;
516;;Aquisição de 2 Tera Bytes Fibre Channel e serviço de assistência técnica e suporte de manutenção de 3 anos, de forma a garantir a operacionalidade das soluções no Data Center da Reitoria da U.L.;Aquisição de serviços<br/>Aquisição de bens móveis;Ajuste directo;12/09/2008;03/09/2008;31/10/2008;1095 dias;Portugal, Lisboa, Lisboa;15.390,00 €;15.390,00 €;Faculdade de Letras da Universidade de Lisboa;502657456;618;CESCE, SI;505244713;619;;;;Artigo 20.º, n.º 1, alínea a) do Código dos Contratos Públicos;Não aplicável;;72150000-1, Serviços de consultoria em matéria de auditoria informática e de hardware<BR/>30200000-1, Equipamento e material informático;Aquisição de 2 Tera Bytes Fibre Channel e serviço de assistência técnica e suporte de manutenção de 3 anos, de forma a garantir a operacionalidade das soluções no Data Center da Reitoria da U.L.;;;;;
